order_id,customer_id,product_id,quantity,total_cost,order_date
1855,501,1029,5,420.76930860525374,2024-03-03
1856,220,1096,3,247.21720550564197,2024-10-02
1856,220,1058,1,24.121725384521522,2024-10-02
1856,220,1082,4,108.69883478160114,2024-10-02
1857,296,1073,3,272.28323432809805,2024-06-19
1857,296,1091,5,277.63539847787735,2024-06-19
1857,296,1016,1,13.045437558798916,2024-06-19
1858,829,1089,3,233.73441443931512,2024-03-07
1858,829,1089,1,77.9114714797717,2024-03-07
1858,829,1017,1,29.99724527719026,2024-03-07
1859,501,1074,2,58.392104256201605,2024-11-03
1859,501,1076,3,157.23821122724956,2024-11-03
1859,501,1002,5,413.1128419717942,2024-11-03
1859,501,1087,2,127.89149229323583,2024-11-03
1859,501,1055,3,178.49574646345104,2024-11-03
1860,516,1029,1,84.15386172105075,2024-05-19
1860,516,1070,1,97.1673078354106,2024-05-19
1860,516,1088,4,275.8350374523689,2024-05-19
1860,516,1013,2,22.85342969502788,2024-05-19
1861,441,1064,4,234.13318428519074,2024-06-23
1861,441,1042,4,156.39690942102095,2024-06-23
1861,441,1096,2,164.81147033709465,2024-06-23
1862,197,1013,1,11.42671484751394,2024-06-07
1863,870,1023,4,127.8296273529514,2024-12-23
1863,870,1042,3,117.29768206576571,2024-12-23
1863,870,1049,3,36.572647483316835,2024-12-23
1864,345,1087,2,127.89149229323583,2024-04-07
1864,345,1082,2,54.34941739080057,2024-04-07
1864,345,1084,2,26.21493385062924,2024-04-07
1865,771,1040,5,251.04728537841237,2024-04-18
1866,764,1014,1,70.08418544366207,2024-12-03
1867,373,1090,1,66.759971998737,2024-05-01
1867,373,1100,3,154.99001363745305,2024-05-01
1867,373,1035,5,489.9039913138736,2024-05-01
1867,373,1004,4,121.80445902586861,2024-05-01
1868,384,1079,5,320.4936377495669,2024-05-09
1868,384,1037,2,175.7904726150931,2024-05-09
1869,154,1088,5,344.7937968154611,2024-10-01
1869,154,1005,3,239.7597414804257,2024-10-01
1869,154,1031,3,20.141935187494305,2024-10-01
1869,154,1093,3,54.6866663138826,2024-10-01
1870,178,1043,4,304.76742175270175,2024-12-17
1870,178,1039,2,45.045824535770855,2024-12-17
1871,290,1084,1,13.10746692531462,2024-05-24
1871,290,1005,5,399.59956913404284,2024-05-24
1872,280,1018,5,130.57531103196567,2024-07-26
1872,280,1040,4,200.8378283027299,2024-07-26
1873,975,1027,4,107.82690084152327,2024-10-09
1874,675,1078,4,309.304603923542,2024-07-31
1874,675,1055,2,118.99716430896736,2024-07-31
1874,675,1094,4,118.09986058455512,2024-07-31
1874,675,1064,3,175.59988821389305,2024-07-31
1874,675,1015,1,54.98418446183534,2024-07-31
1875,8,1058,3,72.36517615356456,2024-03-16
1876,379,1075,4,129.4687296281771,2024-10-27
1876,379,1053,4,93.65489013166987,2024-10-27
1876,379,1098,4,126.44001557097339,2024-10-27
1876,379,1090,1,66.759971998737,2024-10-27
1877,906,1055,3,178.49574646345104,2024-08-17
1877,906,1058,5,120.60862692260761,2024-08-17
1877,906,1056,1,84.65441362844902,2024-08-17
1877,906,1040,2,100.41891415136494,2024-08-17
1878,846,1095,3,68.44095992318569,2024-07-14
1879,686,1070,5,485.836539177053,2024-05-28
1879,686,1002,3,247.8677051830765,2024-05-28
1880,648,1017,2,59.99449055438052,2024-11-05
1880,648,1063,5,382.6299400662325,2024-11-05
1880,648,1016,3,39.13631267639675,2024-11-05
1880,648,1081,2,145.85366413475592,2024-11-05
1880,648,1008,5,221.49671225021325,2024-11-05
1881,369,1084,4,52.42986770125848,2024-10-10
1881,369,1088,2,137.91751872618445,2024-10-10
1882,595,1100,2,103.32667575830203,2024-06-29
1882,595,1024,2,98.06211250093389,2024-06-29
1882,595,1021,2,185.71328143941747,2024-06-29
1883,420,1007,4,200.70509769172185,2024-07-03
1884,916,1097,4,300.0386058487205,2024-08-11
1885,195,1073,5,453.80539054683015,2024-01-03
1885,195,1009,4,36.692118044264866,2024-01-03
1885,195,1100,4,206.65335151660406,2024-01-03
1886,321,1004,1,30.451114756467152,2024-04-19
1887,75,1022,5,437.75779408437495,2024-07-23
1887,75,1062,2,114.60589524567257,2024-07-23
1888,371,1026,1,17.796935806015895,2024-04-05
1888,371,1076,5,262.06368537874926,2024-04-05
1889,252,1033,5,191.33296727992445,2024-02-07
1889,252,1091,1,55.527079695575466,2024-02-07
1890,248,1062,1,57.302947622836285,2024-07-21
1890,248,1009,1,9.173029511066217,2024-07-21
1890,248,1086,1,13.90268170262609,2024-07-21
1890,248,1077,2,183.3019750541484,2024-07-21
1891,403,1076,3,157.23821122724956,2024-05-21
1891,403,1002,2,165.24513678871767,2024-05-21
1891,403,1053,2,46.82744506583494,2024-05-21
1892,692,1038,5,268.15994843852786,2024-06-21
1892,692,1009,2,18.346059022132433,2024-06-21
1892,692,1006,2,145.4284161861794,2024-06-21
1892,692,1083,1,94.94292094882454,2024-06-21
1892,692,1084,2,26.21493385062924,2024-06-21
1893,395,1083,4,379.77168379529815,2024-08-11
1894,457,1097,2,150.01930292436026,2024-08-24
1895,589,1072,1,88.93896896526053,2024-11-21
1895,589,1090,4,267.039887994948,2024-11-21
1896,441,1014,2,140.16837088732413,2024-09-29
1896,441,1022,3,262.65467645062495,2024-09-29
1897,255,1050,2,25.860991518823237,2024-03-09
1897,255,1005,1,79.91991382680857,2024-03-09
1898,850,1036,4,90.47598066854908,2024-10-05
1898,850,1038,5,268.15994843852786,2024-10-05
1898,850,1072,1,88.93896896526053,2024-10-05
1898,850,1030,2,161.17745509339284,2024-10-05
1899,354,1006,4,290.8568323723588,2024-04-10
1899,354,1096,4,329.6229406741893,2024-04-10
1899,354,1052,5,476.37429419145144,2024-04-10
1899,354,1054,1,12.213127790750349,2024-04-10
1899,354,1050,4,51.721983037646474,2024-04-10
1900,312,1049,5,60.954412472194726,2024-07-17
1901,5,1073,3,272.28323432809805,2024-06-04
1901,5,1018,2,52.23012441278627,2024-06-04
1901,5,1082,1,27.174708695400284,2024-06-04
1901,5,1046,5,292.23464346171755,2024-06-04
1902,634,1013,2,22.85342969502788,2024-01-08
1903,844,1007,1,50.17627442293046,2024-09-04
1903,844,1092,2,89.15761712809324,2024-09-04
1903,844,1064,1,58.533296071297684,2024-09-04
1903,844,1052,3,285.82457651487084,2024-09-04
1904,465,1049,1,12.190882494438945,2024-12-30
1905,916,1094,2,59.04993029227756,2024-11-12
1905,916,1057,4,139.49426967035038,2024-11-12
1905,916,1073,3,272.28323432809805,2024-11-12
1905,916,1037,4,351.5809452301862,2024-11-12
1906,187,1029,3,252.46158516315222,2024-03-18
1907,645,1031,5,33.56989197915717,2024-11-30
1907,645,1014,1,70.08418544366207,2024-11-30
1907,645,1081,5,364.6341603368898,2024-11-30
1907,645,1069,5,104.09981004742413,2024-11-30
1907,645,1076,3,157.23821122724956,2024-11-30
1908,83,1079,1,64.09872754991338,2024-12-07
1908,83,1059,2,41.23806331530327,2024-12-07
1908,83,1087,2,127.89149229323583,2024-12-07
1909,583,1081,1,72.92683206737796,2024-03-19
1909,583,1094,2,59.04993029227756,2024-03-19
1909,583,1095,2,45.62730661545713,2024-03-19
1910,973,1016,1,13.045437558798916,2024-10-09
1910,973,1052,2,190.54971767658057,2024-10-09
1910,973,1080,3,275.77785343683917,2024-10-09
1911,526,1098,4,126.44001557097339,2024-05-12
1911,526,1049,1,12.190882494438945,2024-05-12
1911,526,1052,5,476.37429419145144,2024-05-12
1911,526,1067,2,79.223458466023,2024-05-12
1912,707,1018,1,26.115062206393134,2024-12-10
1912,707,1058,1,24.121725384521522,2024-12-10
1912,707,1045,2,37.93016752835895,2024-12-10
1912,707,1063,2,153.051976026493,2024-12-10
1913,851,1032,3,90.62292498615084,2024-12-01
1913,851,1033,3,114.79978036795467,2024-12-01
1913,851,1049,4,48.76352997775578,2024-12-01
1914,942,1061,5,129.07603256339237,2024-04-16
1914,942,1046,4,233.78771476937405,2024-04-16
1914,942,1010,1,55.40411578854824,2024-04-16
1914,942,1010,1,55.40411578854824,2024-04-16
1914,942,1054,5,61.065638953751744,2024-04-16
1915,400,1053,3,70.24116759875241,2024-05-09
1916,247,1049,5,60.954412472194726,2024-01-08
1917,839,1033,1,38.26659345598489,2024-03-26
1918,651,1073,4,363.0443124374641,2024-09-26
1918,651,1091,4,222.10831878230186,2024-09-26
1918,651,1017,3,89.99173583157078,2024-09-26
1918,651,1039,2,45.045824535770855,2024-09-26
1919,24,1007,1,50.17627442293046,2024-06-23
1919,24,1049,3,36.572647483316835,2024-06-23
1919,24,1081,3,218.78049620213386,2024-06-23
1920,902,1074,1,29.196052128100803,2024-02-05
1920,902,1097,5,375.0482573109007,2024-02-05
1920,902,1097,5,375.0482573109007,2024-02-05
1920,902,1036,2,45.23799033427454,2024-02-05
1921,939,1047,5,172.19233043374663,2024-06-13
1921,939,1013,1,11.42671484751394,2024-06-13
1922,112,1100,4,206.65335151660406,2024-11-18
1922,112,1035,4,391.92319305109885,2024-11-18
1922,112,1060,2,191.48485100830217,2024-11-18
1922,112,1058,2,48.243450769043044,2024-11-18
1923,228,1069,5,104.09981004742413,2024-12-21
1923,228,1073,2,181.52215621873205,2024-12-21
1923,228,1037,2,175.7904726150931,2024-12-21
1923,228,1031,2,13.427956791662869,2024-12-21
1923,228,1070,3,291.5019235062318,2024-12-21
1924,35,1084,2,26.21493385062924,2024-12-14
1925,947,1038,2,107.26397937541114,2024-06-13
1926,339,1034,1,8.545499713218165,2024-06-17
1926,339,1053,4,93.65489013166987,2024-06-17
1927,36,1033,1,38.26659345598489,2024-05-17
1928,279,1081,5,364.6341603368898,2024-06-26
1928,279,1022,5,437.75779408437495,2024-06-26
1929,742,1054,4,48.852511163001395,2024-11-30
1929,742,1092,4,178.31523425618647,2024-11-30
1929,742,1054,2,24.426255581500698,2024-11-30
1929,742,1090,5,333.799859993685,2024-11-30
1930,955,1014,3,210.25255633098618,2024-04-28
1930,955,1029,1,84.15386172105075,2024-04-28
1930,955,1086,1,13.90268170262609,2024-04-28
1931,209,1098,3,94.83001167823004,2024-04-08
1931,209,1067,3,118.8351876990345,2024-04-08
1931,209,1002,3,247.8677051830765,2024-04-08
1932,314,1002,2,165.24513678871767,2024-06-12
1932,314,1047,4,137.75386434699732,2024-06-12
1933,305,1100,2,103.32667575830203,2024-11-27
1933,305,1013,2,22.85342969502788,2024-11-27
1933,305,1031,4,26.855913583325737,2024-11-27
1933,305,1056,2,169.30882725689804,2024-11-27
1934,516,1020,4,77.50776651998066,2024-10-06
1934,516,1091,1,55.527079695575466,2024-10-06
1934,516,1055,4,237.9943286179347,2024-10-06
1935,19,1011,4,242.16649159128013,2024-04-19
1935,19,1053,5,117.06861266458733,2024-04-19
1935,19,1075,5,161.83591203522138,2024-04-19
1936,804,1035,1,97.98079826277471,2024-02-01
1936,804,1067,1,39.6117292330115,2024-02-01
1936,804,1018,5,130.57531103196567,2024-02-01
1936,804,1048,4,255.97376903798434,2024-02-01
1936,804,1096,4,329.6229406741893,2024-02-01
1937,342,1060,2,191.48485100830217,2024-05-15
1937,342,1022,3,262.65467645062495,2024-05-15
1937,342,1012,4,303.45680598051797,2024-05-15
1937,342,1016,5,65.22718779399457,2024-05-15
1937,342,1093,2,36.457777542588396,2024-05-15
1938,779,1069,3,62.45988602845448,2024-12-13
1938,779,1005,3,239.7597414804257,2024-12-13
1938,779,1007,3,150.52882326879137,2024-12-13
1938,779,1035,4,391.92319305109885,2024-12-13
1938,779,1003,4,376.4208193073019,2024-12-13
1939,337,1077,2,183.3019750541484,2024-03-10
1939,337,1057,3,104.62070225276278,2024-03-10
1939,337,1052,1,95.27485883829029,2024-03-10
1939,337,1029,4,336.615446884203,2024-03-10
1939,337,1097,4,300.0386058487205,2024-03-10
1940,954,1008,4,177.1973698001706,2024-02-13
1940,954,1075,5,161.83591203522138,2024-02-13
1941,920,1057,3,104.62070225276278,2024-10-09
1942,755,1030,1,80.58872754669642,2024-03-21
1942,755,1095,3,68.44095992318569,2024-03-21
1943,233,1021,5,464.28320359854365,2024-10-05
1943,233,1076,5,262.06368537874926,2024-10-05
1943,233,1005,3,239.7597414804257,2024-10-05
1944,891,1088,1,68.95875936309223,2024-04-16
1944,891,1010,4,221.61646315419296,2024-04-16
1944,891,1078,3,231.9784529426565,2024-04-16
1944,891,1020,3,58.1308248899855,2024-04-16
1945,921,1081,5,364.6341603368898,2024-01-10
1945,921,1005,2,159.83982765361714,2024-01-10
1945,921,1039,3,67.56873680365628,2024-01-10
1945,921,1046,3,175.34078607703054,2024-01-10
1946,328,1044,4,169.92665907318448,2024-09-23
1946,328,1070,4,388.6692313416424,2024-09-23
1946,328,1023,2,63.9148136764757,2024-09-23
1946,328,1024,4,196.12422500186779,2024-09-23
1946,328,1071,5,233.89998891459294,2024-09-23
1947,176,1007,2,100.35254884586092,2024-11-13
1947,176,1043,4,304.76742175270175,2024-11-13
1948,354,1013,1,11.42671484751394,2024-04-13
1948,354,1041,5,121.54897926195964,2024-04-13
1949,562,1028,2,27.204004019889254,2024-05-01
1950,46,1063,2,153.051976026493,2024-03-28
1951,743,1006,1,72.7142080930897,2024-02-01
1951,743,1089,5,389.5573573988585,2024-02-01
1951,743,1011,2,121.08324579564007,2024-02-01
1951,743,1036,4,90.47598066854908,2024-02-01
1952,375,1046,1,58.44692869234351,2024-06-12
1952,375,1037,4,351.5809452301862,2024-06-12
1952,375,1022,4,350.20623526749995,2024-06-12
1953,464,1035,2,195.96159652554942,2024-10-23
1954,568,1083,2,189.88584189764907,2024-09-29
1954,568,1073,2,181.52215621873205,2024-09-29
1955,206,1038,4,214.52795875082228,2024-11-28
1955,206,1032,5,151.03820831025138,2024-11-28
1955,206,1092,3,133.73642569213985,2024-11-28
1955,206,1062,5,286.51473811418145,2024-11-28
1955,206,1022,2,175.10311763374997,2024-11-28
1956,218,1071,5,233.89998891459294,2024-10-02
1956,218,1059,4,82.47612663060654,2024-10-02
1956,218,1012,3,227.59260448538848,2024-10-02
1956,218,1081,1,72.92683206737796,2024-10-02
1957,230,1049,1,12.190882494438945,2024-12-10
1957,230,1027,3,80.87017563114244,2024-12-10
1957,230,1086,5,69.51340851313046,2024-12-10
1958,504,1049,2,24.38176498887789,2024-05-02
1958,504,1061,3,77.44561953803543,2024-05-02
1958,504,1047,3,103.31539826024799,2024-05-02
1958,504,1067,4,158.446916932046,2024-05-02
1959,68,1099,4,27.51083100613475,2024-05-08
1959,68,1067,3,118.8351876990345,2024-05-08
1959,68,1008,4,177.1973698001706,2024-05-08
1960,884,1070,1,97.1673078354106,2024-10-21
1960,884,1021,4,371.42656287883494,2024-10-21
1961,538,1077,1,91.6509875270742,2024-11-20
1961,538,1035,4,391.92319305109885,2024-11-20
1961,538,1049,3,36.572647483316835,2024-11-20
1961,538,1003,3,282.3156144804764,2024-11-20
1962,809,1019,5,301.89224687971233,2024-06-20
1962,809,1074,4,116.78420851240321,2024-06-20
1962,809,1081,3,218.78049620213386,2024-06-20
1962,809,1080,5,459.6297557280653,2024-06-20
1962,809,1039,1,22.522912267885427,2024-06-20
1963,106,1052,3,285.82457651487084,2024-05-21
1963,106,1098,4,126.44001557097339,2024-05-21
1963,106,1055,2,118.99716430896736,2024-05-21
1964,489,1077,3,274.95296258122255,2024-05-18
1964,489,1016,5,65.22718779399457,2024-05-18
1964,489,1007,5,250.88137211465232,2024-05-18
1965,756,1051,5,321.4953107635024,2024-07-23
1966,697,1003,4,376.4208193073019,2024-04-04
1966,697,1025,2,72.8229694647107,2024-04-04
1966,697,1082,1,27.174708695400284,2024-04-04
1966,697,1090,1,66.759971998737,2024-04-04
1966,697,1044,1,42.48166476829612,2024-04-04
1967,508,1080,2,183.8519022912261,2024-03-16
1967,508,1043,5,380.9592771908772,2024-03-16
1967,508,1085,3,158.80122873880026,2024-03-16
1967,508,1049,5,60.954412472194726,2024-03-16
1968,308,1019,3,181.1353481278274,2024-10-08
1968,308,1088,2,137.91751872618445,2024-10-08
1968,308,1013,4,45.70685939005576,2024-10-08
1968,308,1089,1,77.9114714797717,2024-10-08
1969,526,1039,2,45.045824535770855,2024-09-28
1969,526,1029,2,168.3077234421015,2024-09-28
1969,526,1046,4,233.78771476937405,2024-09-28
1969,526,1097,4,300.0386058487205,2024-09-28
1969,526,1090,4,267.039887994948,2024-09-28
1970,227,1055,3,178.49574646345104,2024-03-27
1970,227,1090,3,200.279915996211,2024-03-27
1970,227,1081,3,218.78049620213386,2024-03-27
1970,227,1037,5,439.47618153773277,2024-03-27
1970,227,1086,2,27.80536340525218,2024-03-27
1971,267,1072,3,266.8169068957816,2024-03-15
1971,267,1047,1,34.43846608674933,2024-03-15
1971,267,1042,5,195.4961367762762,2024-03-15
1972,254,1026,4,71.18774322406358,2024-08-14
1972,254,1021,4,371.42656287883494,2024-08-14
1972,254,1063,4,306.103952052986,2024-08-14
1973,566,1049,3,36.572647483316835,2024-03-07
1974,503,1043,2,152.38371087635088,2024-10-27
1975,627,1030,1,80.58872754669642,2024-04-15
1975,627,1034,4,34.18199885287266,2024-04-15
1976,477,1043,4,304.76742175270175,2024-07-22
1976,477,1093,4,72.91555508517679,2024-07-22
1977,600,1009,1,9.173029511066217,2024-09-14
1977,600,1044,5,212.4083238414806,2024-09-14
1977,600,1090,1,66.759971998737,2024-09-14
1977,600,1092,3,133.73642569213985,2024-09-14
1977,600,1056,1,84.65441362844902,2024-09-14
1978,520,1065,1,95.66601434681547,2024-01-14
1978,520,1058,5,120.60862692260761,2024-01-14
1978,520,1098,3,94.83001167823004,2024-01-14
1978,520,1077,4,366.6039501082968,2024-01-14
1979,216,1021,3,278.56992215912624,2024-02-08
1979,216,1003,3,282.3156144804764,2024-02-08
1980,704,1008,3,132.89802735012796,2024-04-17
1980,704,1021,5,464.28320359854365,2024-04-17
1980,704,1065,2,191.33202869363095,2024-04-17
1980,704,1066,4,45.10360360407051,2024-04-17
1980,704,1100,3,154.99001363745305,2024-04-17
1981,968,1092,3,133.73642569213985,2024-11-16
1981,968,1049,1,12.190882494438945,2024-11-16
1982,449,1057,4,139.49426967035038,2024-04-05
1983,493,1067,3,118.8351876990345,2024-03-18
1983,493,1079,2,128.19745509982675,2024-03-18
1983,493,1015,3,164.952553385506,2024-03-18
1983,493,1058,5,120.60862692260761,2024-03-18
1984,41,1087,1,63.945746146617914,2024-08-03
1984,41,1004,3,91.35334426940146,2024-08-03
1984,41,1083,4,379.77168379529815,2024-08-03
1984,41,1050,1,12.930495759411619,2024-08-03
1985,684,1002,4,330.49027357743535,2024-05-08
1985,684,1054,5,61.065638953751744,2024-05-08
1985,684,1061,1,25.815206512678476,2024-05-08
1986,704,1047,5,172.19233043374663,2024-02-04
1987,550,1096,5,412.0286758427366,2024-12-22
1987,550,1035,3,293.9423947883241,2024-12-22
1987,550,1036,3,67.85698550141181,2024-12-22
1988,482,1015,4,219.93673784734136,2024-09-10
1988,482,1006,4,290.8568323723588,2024-09-10
1988,482,1038,4,214.52795875082228,2024-09-10
1989,285,1063,4,306.103952052986,2024-03-17
1989,285,1066,3,33.82770270305288,2024-03-17
1990,671,1027,1,26.956725210380817,2024-06-23
1990,671,1050,1,12.930495759411619,2024-06-23
1990,671,1003,2,188.21040965365094,2024-06-23
1990,671,1098,4,126.44001557097339,2024-06-23
1990,671,1071,5,233.89998891459294,2024-06-23
1991,74,1045,1,18.965083764179475,2024-01-29
1991,74,1040,3,150.6283712270474,2024-01-29
1991,74,1047,5,172.19233043374663,2024-01-29
1991,74,1010,2,110.80823157709648,2024-01-29
1992,212,1066,2,22.551801802035254,2024-02-05
1992,212,1080,2,183.8519022912261,2024-02-05
1992,212,1080,2,183.8519022912261,2024-02-05
1993,433,1060,4,382.96970201660434,2024-04-15
1994,643,1007,4,200.70509769172185,2024-05-13
1995,188,1051,5,321.4953107635024,2024-07-01
1995,188,1032,5,151.03820831025138,2024-07-01
1995,188,1003,3,282.3156144804764,2024-07-01
1995,188,1023,4,127.8296273529514,2024-07-01
1995,188,1073,1,90.76107810936603,2024-07-01
1996,775,1051,2,128.59812430540097,2024-10-21
1996,775,1030,4,322.3549101867857,2024-10-21
1996,775,1042,3,117.29768206576571,2024-10-21
1996,775,1077,1,91.6509875270742,2024-10-21
1996,775,1028,2,27.204004019889254,2024-10-21
1997,269,1094,5,147.62482573069389,2024-06-20
1997,269,1099,4,27.51083100613475,2024-06-20
1997,269,1040,5,251.04728537841237,2024-06-20
1997,269,1067,1,39.6117292330115,2024-06-20
1997,269,1016,5,65.22718779399457,2024-06-20
1998,970,1035,4,391.92319305109885,2024-02-18
1998,970,1067,3,118.8351876990345,2024-02-18
1999,975,1070,1,97.1673078354106,2024-09-08
1999,975,1077,3,274.95296258122255,2024-09-08
1999,975,1086,4,55.61072681050436,2024-09-08
2000,303,1059,3,61.85709497295491,2024-03-25
2000,303,1079,2,128.19745509982675,2024-03-25
2000,303,1061,1,25.815206512678476,2024-03-25
2000,303,1053,3,70.24116759875241,2024-03-25
2001,867,1026,5,88.98467903007948,2024-05-01
2001,867,1048,4,255.97376903798434,2024-05-01
2001,867,1079,2,128.19745509982675,2024-05-01
2002,570,1014,5,350.42092721831034,2024-11-18
2002,570,1072,2,177.87793793052106,2024-11-18
2002,570,1081,2,145.85366413475592,2024-11-18
2002,570,1008,4,177.1973698001706,2024-11-18
2003,607,1053,5,117.06861266458733,2024-03-08
2003,607,1004,5,152.25557378233577,2024-03-08
2004,408,1047,3,103.31539826024799,2024-09-09
2004,408,1008,1,44.29934245004265,2024-09-09
2005,158,1077,5,458.254937635371,2024-07-09
2005,158,1083,5,474.71460474412265,2024-07-09
2006,174,1036,1,22.61899516713727,2024-03-09
2006,174,1019,4,241.51379750376987,2024-03-09
2007,146,1093,3,54.6866663138826,2024-08-30
2007,146,1019,3,181.1353481278274,2024-08-30
2007,146,1031,3,20.141935187494305,2024-08-30
2007,146,1088,5,344.7937968154611,2024-08-30
2008,674,1077,4,366.6039501082968,2024-08-10
2009,462,1009,1,9.173029511066217,2024-02-05
2009,462,1096,5,412.0286758427366,2024-02-05
2009,462,1014,4,280.33674177464826,2024-02-05
2009,462,1046,4,233.78771476937405,2024-02-05
2009,462,1077,4,366.6039501082968,2024-02-05
2010,937,1097,2,150.01930292436026,2024-07-09
2010,937,1047,1,34.43846608674933,2024-07-09
2010,937,1007,1,50.17627442293046,2024-07-09
2010,937,1079,4,256.3949101996535,2024-07-09
2010,937,1073,1,90.76107810936603,2024-07-09
2011,233,1032,1,30.20764166205028,2024-02-01
2011,233,1052,4,381.09943535316114,2024-02-01
2011,233,1037,2,175.7904726150931,2024-02-01
2011,233,1030,5,402.9436377334821,2024-02-01
2012,95,1078,4,309.304603923542,2024-10-16
2012,95,1070,4,388.6692313416424,2024-10-16
2012,95,1075,5,161.83591203522138,2024-10-16
2012,95,1011,2,121.08324579564007,2024-10-16
2013,791,1060,2,191.48485100830217,2024-07-02
2013,791,1054,4,48.852511163001395,2024-07-02
2014,731,1046,1,58.44692869234351,2024-07-25
2015,695,1031,4,26.855913583325737,2024-04-20
2015,695,1026,1,17.796935806015895,2024-04-20
2015,695,1074,2,58.392104256201605,2024-04-20
2015,695,1030,1,80.58872754669642,2024-04-20
2016,469,1021,4,371.42656287883494,2024-03-01
2017,790,1051,2,128.59812430540097,2024-06-18
2017,790,1022,3,262.65467645062495,2024-06-18
2017,790,1043,2,152.38371087635088,2024-06-18
2017,790,1034,4,34.18199885287266,2024-06-18
2017,790,1073,5,453.80539054683015,2024-06-18
2018,822,1056,5,423.2720681422451,2024-02-05
2018,822,1032,5,151.03820831025138,2024-02-05
2018,822,1079,5,320.4936377495669,2024-02-05
2019,953,1037,2,175.7904726150931,2024-03-02
2019,953,1036,3,67.85698550141181,2024-03-02
2019,953,1083,1,94.94292094882454,2024-03-02
2020,483,1075,1,32.367182407044275,2024-11-16
2020,483,1082,3,81.52412608620085,2024-11-16
2021,479,1044,1,42.48166476829612,2024-09-03
2021,479,1019,3,181.1353481278274,2024-09-03
2022,1,1090,1,66.759971998737,2024-09-04
2022,1,1002,3,247.8677051830765,2024-09-04
2022,1,1080,5,459.6297557280653,2024-09-04
2022,1,1056,1,84.65441362844902,2024-09-04
2022,1,1009,1,9.173029511066217,2024-09-04
2023,317,1071,4,187.11999113167434,2024-05-19
2023,317,1033,3,114.79978036795467,2024-05-19
2023,317,1016,4,52.181750235195665,2024-05-19
2024,605,1037,3,263.68570892263966,2024-07-12
2025,409,1096,5,412.0286758427366,2024-12-29
2025,409,1079,5,320.4936377495669,2024-12-29
2025,409,1024,2,98.06211250093389,2024-12-29
2025,409,1035,2,195.96159652554942,2024-12-29
2025,409,1043,4,304.76742175270175,2024-12-29
2026,426,1022,2,175.10311763374997,2024-02-07
2026,426,1049,3,36.572647483316835,2024-02-07
2026,426,1093,4,72.91555508517679,2024-02-07
2026,426,1077,1,91.6509875270742,2024-02-07
2027,927,1047,5,172.19233043374663,2024-04-25
2027,927,1012,2,151.72840299025899,2024-04-25
2028,726,1066,1,11.275900901017627,2024-05-31
2029,462,1043,2,152.38371087635088,2024-11-14
2030,60,1038,4,214.52795875082228,2024-12-18
2030,60,1015,1,54.98418446183534,2024-12-18
2030,60,1049,3,36.572647483316835,2024-12-18
2031,566,1086,2,27.80536340525218,2024-06-06
2032,252,1030,5,402.9436377334821,2024-03-23
2032,252,1023,2,63.9148136764757,2024-03-23
2032,252,1088,2,137.91751872618445,2024-03-23
2033,467,1064,4,234.13318428519074,2024-05-09
2034,132,1062,3,171.90884286850886,2024-02-21
2034,132,1068,2,83.85943254893773,2024-02-21
2034,132,1023,1,31.95740683823785,2024-02-21
2034,132,1002,1,82.62256839435884,2024-02-21
2034,132,1010,5,277.02057894274117,2024-02-21
2035,663,1096,3,247.21720550564197,2024-08-26
2035,663,1052,2,190.54971767658057,2024-08-26
2035,663,1064,1,58.533296071297684,2024-08-26
2036,78,1041,1,24.30979585239193,2024-09-16
2036,78,1046,5,292.23464346171755,2024-09-16
2037,251,1004,1,30.451114756467152,2024-05-14
2037,251,1010,2,110.80823157709648,2024-05-14
2037,251,1075,5,161.83591203522138,2024-05-14
2038,107,1083,3,284.82876284647364,2024-10-08
2038,107,1056,2,169.30882725689804,2024-10-08
2039,697,1050,2,25.860991518823237,2024-06-26
2039,697,1057,4,139.49426967035038,2024-06-26
2039,697,1007,3,150.52882326879137,2024-06-26
2040,903,1094,3,88.57489543841633,2024-02-14
2041,992,1048,3,191.98032677848826,2024-07-22
2042,833,1002,5,413.1128419717942,2024-10-01
2042,833,1077,3,274.95296258122255,2024-10-01
2043,705,1007,4,200.70509769172185,2024-03-31
2043,705,1041,1,24.30979585239193,2024-03-31
2043,705,1001,1,96.6234591330173,2024-03-31
2043,705,1079,4,256.3949101996535,2024-03-31
2043,705,1100,1,51.663337879151015,2024-03-31
2044,139,1077,2,183.3019750541484,2024-10-05
2044,139,1092,1,44.57880856404662,2024-10-05
2044,139,1001,4,386.4938365320692,2024-10-05
2044,139,1070,2,194.3346156708212,2024-10-05
2045,641,1016,4,52.181750235195665,2024-08-24
2046,76,1045,4,75.8603350567179,2024-03-20
2046,76,1074,5,145.980260640504,2024-03-20
2046,76,1007,4,200.70509769172185,2024-03-20
2046,76,1096,2,164.81147033709465,2024-03-20
2047,464,1089,5,389.5573573988585,2024-02-13
2047,464,1005,5,399.59956913404284,2024-02-13
2047,464,1098,2,63.22000778548669,2024-02-13
2047,464,1080,2,183.8519022912261,2024-02-13
2048,904,1064,2,117.06659214259537,2024-11-11
2048,904,1064,5,292.6664803564884,2024-11-11
2048,904,1087,3,191.83723843985373,2024-11-11
2049,374,1064,4,234.13318428519074,2024-04-30
2049,374,1048,3,191.98032677848826,2024-04-30
2050,4,1009,2,18.346059022132433,2024-09-15
